#HIP,PMRA,PMDE
66994,-51.59,-35.76
66995,-27.27,4.79
66996,-67.97,-20.73
66997,-67.23,-10.93
66998,-66.66,4.21
66999,2.47,-25.9
67000,-0.67,2.13
67001,24.43,-32.75
67002,-46.52,-3.23
67003,-28.24,-15.81
67004,-53.68,-14.08
67005,-19.56,-5.79
67006,7.66,-3.94
67007,2.15,-23.55
67008,-30.24,-11.2
67009,-93.98,-88.19
67010,-36.44,-15.86
67011,-10.79,-16.23
67012,-17.95,-7.48
67013,22.07,16.68
67014,-30.33,-10.46
67015,-9.99,-2.73
67016,-25.09,2.81
67017,-15.86,-18.08
67018,-25.74,13.3
67019,-3.26,-0.43
67020,-93.35,-5.47
67021,10.92,2.31
67022,-24.16,-15.23
67023,-100.17,54.33
67024,2.74,-3.7
67025,-97.27,-17.56
67026,-57.53,-10.34
67027,-450.33,-212.66
67028,-2.35,-10.26
67029,16.9,-8.09
67030,4.21,-7.39
67031,-8.84,-8.42
67032,-71.52,9.23
67033,-18.58,-10.07
67034,24.78,-5.75
67035,-92.72,-47.67
67092,-159.89,-95.31
67036,-29.15,-19.87
67037,-11.02,1.63
67038,-67.43,-98.48
67039,4.56,-9.6
67040,-0.58,-22.19
67041,-141.29,-21.72
67042,-2.07,-4.47
67043,9.0,-6.77
67044,22.26,-5.33
67045,-72.59,4.72
67046,34.59,-15.19
67048,4.18,-7.98
67047,-1.77,4.13
67050,-6.66,8.45
67049,-11.78,-5.06
67051,-43.22,-20.87
67052,-164.24,-56.78
67053,-17.59,-1.42
67054,-31.6,-10.02
67058,-270.72,45.01
67055,-138.44,30.51
67057,12.62,-5.63
67056,-26.06,-10.39
67059,-41.83,-12.22
67060,-10.13,2.92
67061,-19.52,-11.25
67062,3.36,14.86
67063,-111.04,-51.25
67064,-58.74,-12.18
67065,-28.51,-6.84
67066,27.37,6.59
67067,-110.5,-10.48
67068,-28.14,-22.02
67069,0.45,-173.12
67070,1.86,-15.5
67071,-57.64,-22.17
67072,-15.6,-20.13
67073,-4.84,1.23
67074,-16.82,8.92
67075,-30.04,-30.7
67076,-20.86,-19.22
67077,13.14,-46.84
67078,-71.65,-4.85
67079,-0.87,6.53
67080,-75.32,-7.49
67081,60.95,-48.43
67082,-38.11,3.13
67083,-47.84,10.68
67084,-39.15,-61.19
67085,6.37,-19.66
67086,-21.95,-5.1
67087,-53.42,-0.15
67088,7.48,-18.4
67091,16.08,-25.16
67093,-93.49,-208.35
67094,-0.46,-3.45
67095,-3.11,-13.18
67096,-87.56,-80.07
67097,-20.71,-3.82
67098,-32.91,-16.88
67099,-29.99,-24.11
67100,-11.29,-5.85
67101,-53.87,14.43
67102,-19.45,19.03
67103,104.91,-358.91
67104,-54.99,-44.79
67105,-67.37,-95.53
67106,-31.88,-22.7
67107,-27.26,-8.58
67108,-12.78,-9.03
67109,116.17,52.03
67110,15.56,-6.72
67111,-6.11,-1.53
67112,-73.15,-132.82
67113,-1.8,-1.16
67114,-20.11,-9.62
67115,-21.54,-82.48
67116,-7.89,-6.23
67117,-7.16,-4.28
67118,-13.9,6.17
67119,-31.36,-17.48
67120,39.99,-7.79
67121,-159.32,-48.17
67122,-22.89,-15.4
67123,-20.74,-8.55
67124,-2.48,-3.16
67125,-143.7,27.77
67126,-485.88,35.35
67127,17.68,-4.33
67128,-17.73,-15.0
67129,10.03,1.17
67130,-11.46,0.82
67131,-6.44,-4.45
67132,-27.35,-9.73
67134,-3.63,-7.72
67133,-38.03,49.45
67135,-40.38,-12.59
67136,-33.21,15.53
67137,-58.72,-25.66
67138,-9.24,-11.32
67140,-39.72,-9.03
67139,-40.99,-23.74
67141,-28.53,17.4
120313,-3.69,-6.55
67142,-12.65,-32.67
67143,-71.63,-10.23
67144,-28.26,23.35
67145,35.37,-30.95
67146,-198.81,-82.03
67147,-9.47,54.3
67149,-42.34,-21.25
67148,-4.38,10.42
67150,-19.83,21.02
67151,12.49,-1.06
67152,26.89,-62.54
67153,-461.85,-146.17
67154,-17.83,-5.55
67155,1778.46,-1455.52
67156,-147.12,38.36
67157,22.3,-51.38
67158,-78.78,32.96
67159,-22.55,2.31
67160,-15.07,-0.18
67161,-12.05,-9.42
67162,-57.74,3.95
67163,-29.08,1.69
67165,-7.9,-1.43
67164,-311.6,-549.35
67166,-197.74,69.81
67167,-37.23,-30.24
67168,-4.0,8.61
67169,-70.6,89.16
67170,29.05,-21.47
67171,-99.1,63.51
67172,-19.18,8.0
67173,-8.06,-6.62
67174,-42.44,-2.2
67175,35.29,21.01
67176,-15.44,-11.15
67177,-193.29,-52.79
67178,9.92,-46.37
67179,-10.15,-0.98
67180,1.1,-3.37
67181,19.74,-58.99
67182,-85.64,-41.6
67183,-110.79,8.13
67184,0.76,-0.34
67186,-107.79,-11.16
67185,-17.01,-10.17
67187,-7.66,-0.95
67188,-14.93,-7.73
67189,-25.5,-4.02
67190,-11.07,-36.84
67191,-87.05,-12.02
67192,-7.93,-3.99
67193,-58.92,20.87
67194,-113.84,-42.28
67195,-258.0,-97.33
67196,-42.16,51.97
67199,-30.74,-22.75
67198,-31.08,1.9
67197,8.09,-37.14
67200,22.53,-13.94
67201,-13.29,-27.56
67205,-262.93,-24.8
67203,35.08,-16.88
67202,-8.67,-2.66
67204,-4.88,-4.06
67206,-3.97,-1.31
67207,-3.33,-1.02
67208,-8.65,-4.89
67209,-5.19,-0.19
67210,-48.88,-12.56
67211,-428.62,-30.2
67212,-8.47,-19.52
67213,8.87,-10.9
67214,1.94,-16.75
67215,-4.14,27.0
67216,1.09,6.04
67217,-19.48,-10.04
67219,-27.41,-9.12
67218,-6.04,-0.18
67220,-1.64,9.31
67221,-28.07,16.11
67222,-42.79,-17.0
67223,23.06,8.05
67224,-12.54,-5.73
67225,20.17,-14.16
67226,-18.95,-0.47
67227,-32.99,15.59
67228,-19.53,-14.25
67229,11.93,-2.94
67230,-29.75,-20.18
67231,-19.19,-4.51
67232,-4.69,-1.75
67233,-12.18,3.33
67235,-29.71,-8.45
67234,10.33,-27.98
67236,5.83,-12.66
67237,-53.88,-170.68
67238,9.25,-5.61
67239,-18.34,-59.46
67240,-119.36,120.88
67241,-35.35,-10.2
67242,-179.18,52.76
67243,-36.77,5.65
67244,-13.28,-11.5
67245,-18.58,-5.62
67246,-511.29,-109.99
67247,4.6,-3.23
67248,-15.62,-75.22
67249,13.35,-51.6
67250,-134.18,-21.69
67251,-6.58,-5.94
67252,-91.51,-75.98
67253,-17.99,4.99
67254,-7.93,-19.63
67255,-46.4,1.36
67256,-10.86,-35.72
67257,-90.26,-48.91
67258,-35.76,-17.23
67259,-59.17,-181.71
67260,-28.6,-18.55
67262,-43.48,-39.77
67261,-5.49,-3.66
67263,-24.02,-4.77
67264,-19.59,-6.56
67265,-12.87,-47.48
67266,-10.06,3.32
67267,2.42,-0.78
67268,-37.88,-43.15
67269,43.64,-88.34
67270,-60.9,-11.73
67271,-0.29,-43.2
67272,-24.59,-72.72
67273,44.29,-35.27
67274,-38.49,-10.39
67275,-480.33,54.18
67276,-94.46,70.73
67277,-14.55,-13.48
67278,-79.25,-9.26
67279,-0.42,-2.72
67280,-28.09,-1.42
67281,106.99,-148.4
67282,-2.49,-43.54
67283,11.9,-13.51
67284,-8.67,-4.0
67285,-338.9,-575.27
67286,-14.82,-24.25
67287,14.24,-19.05
67288,60.79,-31.04
67289,-66.84,-12.82
67290,8.99,8.01
67292,58.93,12.64
67293,-76.25,40.42
67294,-35.92,1.18
67291,-507.3,-110.86
67297,-29.79,-8.13
67296,-7.73,-4.81
67298,12.12,-3.06
67299,-5.19,-8.93
67300,6.33,-3.6
67301,-121.23,-15.56
67302,-32.8,-16.82
67303,54.72,-39.04
67304,-141.24,-6.28
67305,-191.3,36.38
67306,-17.34,-10.87
67307,-0.65,8.04
67308,87.18,-18.62
67309,75.42,-83.44
67310,-24.68,0.86
67311,-28.28,-2.49
67312,2.65,5.52
67313,-0.72,4.18
67314,-154.47,41.64
67315,-0.1,-5.33
67316,-3.21,-1.9
67317,0.78,-34.3
67318,-10.7,-10.3
67319,-43.28,5.25
67320,-1.03,-1.38
67321,-5.27,18.53
67322,7.17,-5.82
67323,-58.62,-11.89
67324,-13.78,-5.22
67325,-18.72,-22.52
67326,-10.47,-3.72
67327,27.49,-43.27
67328,-15.07,-6.49
67329,-47.43,25.96
67330,-13.22,-8.17
67331,-17.1,-18.11
67332,-8.6,3.49
67333,-117.58,-106.39
67334,-27.48,-20.77
67335,-33.43,13.04
67336,-43.67,-1.97
67337,-8.29,-26.55
67338,22.51,-56.75
67339,27.26,-20.2
67340,-28.55,-2.36
67341,-9.37,-3.34
67342,-8.25,0.24
67343,-96.01,-19.53
67344,-257.95,-5.37
67345,-8.84,-11.64
67346,-52.92,-53.56
67347,-29.07,-4.55
67348,-88.17,8.24
67349,-25.97,-317.12
67350,16.72,-5.21
67351,54.66,31.54
67352,10.96,23.3
67353,0.19,-17.07
67354,6.34,-42.8
67355,-39.33,-19.24
67356,-26.25,-6.78
67357,-19.66,-1.31
67358,-30.42,-3.46
67359,-8.84,-6.44
67360,-14.24,-9.01
67361,-15.38,5.11
67363,-32.96,0.2
67362,6.79,2.29
67364,7.73,-3.03
67365,-11.01,-5.59
67366,49.38,-150.84
67367,24.28,38.59
67368,-54.12,8.43
67369,-19.19,-12.74
67370,-9.95,-7.9
67371,-142.42,-78.92
67372,8.6,0.09
67373,-30.15,-20.32
67374,-158.28,117.67
67375,-17.39,10.39
67376,-182.36,60.26
67377,31.31,77.42
67378,-12.5,-25.19
67379,46.57,-12.83
67380,-2.06,-3.78
67381,36.34,-17.13
67382,-36.02,18.06
67383,2.81,19.39
67384,-4.49,37.76
67385,8.49,-8.7
67386,-42.71,-8.82
67387,-2.23,-2.61
67388,98.24,-43.55
67389,34.47,-5.98
67390,22.19,-19.66
67391,-53.55,-29.58
67392,-51.19,-49.07
67393,-7.73,-4.81
67394,-16.44,4.96
67395,70.69,6.86
67398,3.0,-11.77
67396,-4.32,-10.89
67397,-28.74,-16.66
67399,-5.56,-1.23
67400,11.65,-28.68
67401,-11.05,46.97
67402,-41.93,-41.36
67403,-45.56,2.98
67404,-49.34,-26.7
67405,-13.08,-5.78
67406,42.52,-15.21
67407,-34.11,-20.58
67408,-526.85,-182.22
67409,-291.71,-108.51
67410,1.53,-4.38
67411,-46.81,-1.37
67412,-133.71,-45.11
67413,-25.02,-0.22
67414,14.45,-27.14
67415,-46.85,-157.64
67416,19.55,-1.21
67417,24.14,-33.18
67418,48.69,-1.05
67419,-49.05,-59.58
67420,-2.44,102.11
67421,-19.08,-8.66
67422,-427.38,-89.94
67423,-15.22,4.95
67424,-249.97,51.81
67425,-74.13,-23.47
67426,-6.49,-2.52
67427,-31.53,-16.66
67428,-23.43,-17.83
67429,-15.72,1.84
67430,-26.27,-43.36
67431,-23.32,26.91
67432,-77.04,-29.6
67433,-4.38,-0.71
67434,-17.55,-12.32
67435,-11.76,-9.46
67436,-3.17,-1.29
67437,-42.62,22.64
67438,-86.94,2.9
67439,-30.42,1.75
67440,-19.2,-10.16
67441,-6.15,-6.02
67442,-9.82,-8.13
67443,-11.79,0.43
67444,-57.44,9.58
67445,9.75,-11.28
67446,-26.57,0.47
67447,-4.38,35.83
67448,-26.11,-10.17
67449,-36.54,-2.61
67450,-40.64,13.15
67451,-15.57,-29.28
67452,16.33,-15.19
67453,-21.17,8.08
67454,-7.89,-5.11
67455,0.9,-0.54
67456,-2.33,6.7
67457,-42.59,-59.87
67458,-36.47,-53.68
67459,-93.64,40.76
67460,-137.76,54.42
67461,-33.88,-33.69
67462,2.45,10.04
67463,-18.41,14.83
67464,-26.01,-20.38
67465,-6.1,-3.48
67466,-11.33,-9.67
67467,15.25,-1.31
67468,54.07,5.66
67469,-23.85,36.92
67470,-148.26,25.21
67471,-26.51,-9.29
67497,-29.39,-20.06
67472,-23.85,-19.22
67473,-81.62,18.06
67474,1.08,-6.52
67475,-22.11,-1.45
67476,-22.22,2.96
67477,-9.34,-4.5
67478,-18.66,-10.25
67479,4.83,-39.92
67480,21.09,17.0
67481,-26.63,10.97
67482,-4.03,1.57
67483,-79.76,24.24
67484,-6.97,9.67
67485,62.67,-95.69
67486,-34.67,3.53
67487,-1748.63,-494.56
67488,-171.48,54.62
67489,-6.41,-17.54
67490,-8.62,6.47
67491,-73.61,-18.43
67492,-37.03,5.12
67493,-212.98,-148.09
67494,-99.34,-37.71
67495,-48.38,19.77
67496,22.86,-35.68
67498,-18.59,-25.76
67499,7.53,-10.75
67500,-66.3,9.21
67501,-104.22,-313.26
67503,15.57,-32.44
67502,-226.69,-77.01
67505,-433.71,-47.6
67504,-11.69,5.73
67506,-31.28,-15.48
67507,-12.26,6.8
67508,-82.74,2.46
67509,-23.01,-1.65
67510,11.15,-17.32
67511,-52.45,-10.28
67512,-53.7,2.03
67513,-15.93,3.79
67514,-105.01,36.24
67515,12.59,-23.96
67516,-18.39,-0.03
67517,-28.7,35.12
67518,1.85,-21.67
67519,-12.98,9.17
67520,-9.75,17.98
67521,-42.73,-23.73
67522,-29.33,-22.85
67523,-50.03,-33.3
67524,-8.63,-3.35
67525,-13.21,-23.27
67526,-73.49,-11.74
67527,-46.75,-68.52
67528,15.17,-6.6
67529,-2.76,-4.41
67530,-31.2,-14.44
67531,-0.07,10.26
67532,-15.11,-6.76
67533,-5.45,-0.22
67534,-297.76,-321.26
67535,0.76,-20.72
67536,-80.54,2.93
67537,6.7,-8.89
67538,-9.78,-11.07
67539,2.01,-2.67
67540,-37.17,16.34
67541,-20.36,-5.16
67542,-6.68,1.88
67543,-34.61,7.65
67544,-14.92,-28.12
67545,10.42,0.71
67546,-31.16,-8.3
67547,-25.75,3.1
67548,-21.3,12.18
67549,120.85,-227.14
67550,-58.2,-22.82
67551,-155.0,-55.73
67552,-5.69,-1.99
67553,-5.14,-43.15
67554,-9.29,-0.48
67555,-36.81,8.58
67556,-10.19,-13.48
67557,-2.76,-0.53
67558,-20.71,-0.88
67559,-32.28,12.76
67560,-50.09,-35.19
67561,29.59,-32.95
67562,-2.53,-11.2
67563,-3.72,-6.74
67564,-153.15,3.69
67565,-4.13,0.86
67566,-6.74,-2.52
67567,-5.9,7.23
67568,-10.45,-111.79
67569,-6.65,6.97
67570,-0.49,-12.63
67571,-95.94,26.37
67572,-168.95,-231.06
67574,3.72,-3.89
67575,8.19,-19.72
67576,-88.58,-35.86
67577,-4.84,-1.29
67578,0.38,-14.52
67579,4.29,-0.02
67580,11.63,-64.71
67581,6.93,15.49
67582,-18.55,-5.56
67583,43.32,-31.55
67584,-77.26,28.49
67585,-18.93,-6.97
67586,-4.23,-13.94
67587,-57.5,5.32
67588,-61.76,-13.01
67589,-176.59,-58.13
67590,-90.72,44.51
67591,-4.48,-5.57
67592,44.35,-4.75
67593,2281.92,5369.43
67594,49.28,-76.4
67595,-8.17,18.28
67596,32.16,-8.29
67598,-139.32,-46.06
67597,20.75,-54.84
67599,-64.78,26.45
67600,-38.34,-23.11
67601,-219.05,-70.39
67602,-9.26,6.01
67603,-0.44,-5.37
67604,-2.66,7.35
67605,10.0,-53.78
67606,7.14,-0.03
67607,-13.97,-19.9
67608,3.07,7.04
67609,-95.23,12.8
67610,13.69,3.15
67611,-9.51,-3.44
67612,-8.53,-6.35
67613,-129.54,7.99
67614,-0.22,8.99
67615,-10.64,-53.5
67616,0.0,0.0
67617,-7.31,-1.89
67618,-20.84,3.97
67619,-68.3,-47.9
67620,-580.93,-244.87
67621,-26.96,-4.85
67622,-28.67,-34.05
67623,-36.52,-109.06
67624,-0.54,-8.22
67625,-11.38,0.15
67626,-7.26,-11.72
67628,-118.32,71.23
67627,1.45,-4.55
67629,-28.33,-5.15
67630,36.28,-7.74
67631,-55.57,-1.62
67632,-11.61,1.81
67633,3.16,1.59
67634,-2.56,8.05
67635,0.09,0.22
67636,22.72,-49.23
67637,-5.12,-0.99
67638,-13.95,-15.81
67639,-113.88,-26.98
67640,-13.6,-3.75
67641,-12.33,1.2
67642,-6.15,0.01
67643,-46.65,-10.86
67644,31.47,-52.18
67645,-114.06,-27.05
67646,-117.63,2.45
67647,-2.66,-2.03
67648,-110.63,-113.84
67649,-13.28,16.38
67650,-54.1,-9.92
67651,-80.31,29.59
67652,-307.39,-70.89
67655,-360.1,-412.65
67653,-49.65,-3.51
67654,-6.77,-18.29
67656,-9.04,-7.64
67657,1.12,1.59
67658,-66.7,-4.89
67659,-4.51,-5.1
67660,15.0,-17.25
67661,-77.77,-168.22
67662,4.73,-18.49
67663,-15.69,-14.83
67664,3.94,-4.78
67665,-20.49,-31.82
67666,40.49,-50.71
67667,-215.01,-64.35
67668,-5.16,-15.1
67669,-35.74,-30.14
67671,-10.76,-62.36
67672,-104.69,60.56
67670,-11.52,158.7
67673,-149.88,24.48
67674,-40.48,-22.19
67675,-22.52,-28.83
67676,29.56,-49.12
67677,-8.09,-5.88
67678,-2.71,-7.12
67679,-99.99,61.3
67680,10.0,-11.2
67681,-7.21,-2.74
67682,-121.51,-61.89
67683,-40.23,14.46
67684,-8.4,-3.94
67685,18.32,-100.35
67686,3.47,14.63
67687,-3.42,-3.18
67689,-6.92,-3.83
67690,-15.09,-22.46
67692,-44.05,-14.42
67691,422.99,-139.62
67693,-16.3,-0.69
67688,29.57,6.8
67694,-0.91,-5.84
67695,-50.72,-16.95
67696,-32.13,-29.24
67697,-18.75,7.56
67698,-7.07,-6.11
67699,31.55,-17.66
67701,-6.9,-29.63
67700,-8.14,-20.93
67702,-27.39,-39.14
67703,-39.41,-27.33
67704,-10.91,-2.11
67705,-18.65,3.0
67706,-8.0,-1.31
67707,0.79,-6.22
67708,2.52,2.8
67709,-1.77,-8.89
67710,13.77,2.34
67711,-2.12,-2.57
67712,-72.25,-42.07
67713,5.9,-6.25
67714,26.88,-9.71
67715,3.07,0.02
67716,-1.6,-65.94
67717,13.7,-17.3
67718,-21.15,9.83
67719,-106.79,17.23
67720,-7.26,-2.93
67721,-30.41,3.72
67722,-8.49,-0.6
67723,8.92,-46.81
67724,-8.53,-5.4
67725,-2.79,10.15
67726,-16.82,-5.76
67727,-26.98,0.93
67728,-96.79,-4.49
67729,-6.34,-14.24
67730,-19.18,-0.56
67731,-7.61,-4.85
67732,18.08,-4.17
67733,-3.27,-6.5
67734,-54.6,6.78
67735,-7.7,-20.01
67736,-8.8,-5.76
67737,-9.15,-31.14
67738,-23.32,-8.4
67739,1.44,3.76
67740,-7.0,-5.27
67741,23.82,-1.72
67742,-583.27,-60.27
67743,-21.35,11.94
67745,-7.16,-7.98
67744,-49.39,6.46
67746,-8.16,-5.43
67747,-27.27,-6.34
67748,-13.24,-6.66
67749,-71.86,-26.02
67750,12.15,9.79
67751,-70.07,-58.83
67752,1.01,-0.93
67753,-41.37,-8.58
67754,-104.9,-33.12
67755,-265.77,-110.66
67756,-552.77,-154.0
67757,-10.88,-48.68
67758,31.95,-13.86
67759,-19.68,18.91
67760,17.57,-34.35
67761,-282.82,-122.93
67762,-51.84,24.43
67763,-51.62,-23.21
67764,-45.92,15.64
67765,-6.66,19.94
67766,-4.8,-5.21
67767,-25.31,-3.97
67768,-100.35,-35.97
67769,-9.37,-5.46
67771,5.03,9.27
67770,-21.21,-79.44
67772,-89.56,103.99
67773,239.96,-395.28
67774,22.8,-35.38
67775,-33.53,-28.79
67776,45.37,-162.59
67777,75.17,-14.86
67778,-8.62,-10.37
67779,-37.04,-24.08
67780,-63.61,-27.19
67781,-28.97,-16.86
67782,-121.46,28.52
67783,-47.29,-89.45
67784,-207.05,-34.81
67785,6.24,-36.49
67786,-13.53,-10.74
67787,-33.54,5.25
67788,-13.18,-8.21
67789,40.38,-18.6
67795,-385.54,15.3
67790,-23.1,18.88
67791,45.7,-20.52
67792,-17.02,-12.14
67793,6.85,-41.2
67794,-169.38,-88.79
67796,-3.77,-3.42
67797,58.05,40.48
67798,-248.66,52.72
67799,-13.65,0.22
67800,-34.88,5.91
67801,-14.46,-10.69
67802,2.8,-18.25
67803,-42.57,-1.76
67804,-4.45,-6.89
67805,5.56,-3.68
67806,-21.8,-2.18
67807,-0.27,-9.67
67808,-153.1,-646.24
67809,-8.46,0.54
67810,7.68,-8.55
67811,-43.59,0.82
67812,0.53,-20.65
67813,-11.78,-7.9
67814,-30.66,0.14
67815,-33.96,-10.28
67816,-26.65,-15.72
67817,23.18,-15.35
67818,40.03,-63.45
67819,-82.39,-22.28
67820,-8.86,-1.52
67821,-9.15,-6.56
67822,-33.7,-18.81
67823,-5.57,0.16
67824,-8.36,-7.8
67825,44.84,-72.77
67826,4.68,11.0
67827,-38.29,12.71
67828,-46.04,12.32
67829,-41.59,1.41
67830,-22.56,-8.8
67832,-8.34,26.87
67831,58.09,-60.78
67833,-13.64,-0.91
67834,12.02,-11.86
67835,-3.88,27.85
67836,-15.97,-17.43
67837,-96.76,-88.7
67838,33.54,-59.52
67839,-42.17,-7.32
67840,-50.01,39.64
67841,-25.19,-15.18
67842,-254.3,116.67
67843,-27.36,-22.02
67844,-38.02,-19.61
67845,12.28,-6.34
67846,-6.31,7.36
67847,-11.19,-5.57
67848,-28.6,-6.22
67849,-5.38,0.82
67850,17.42,-21.24
67851,-295.3,-69.78
67852,-50.0,-16.99
67853,2.68,-1.32
67854,-30.44,-22.97
67855,46.95,-70.29
67856,-40.17,24.26
67857,-81.92,4.49
67858,-138.64,-72.63
67859,-34.0,-24.69
67860,-25.53,5.8
67861,-7.89,-4.3
67862,26.19,-7.23
67863,-482.1,8.87
67864,-12.64,-6.18
67865,-31.67,-10.71
67866,4.01,-6.69
67867,-48.53,0.11
67868,-1.24,-5.64
67869,-9.07,-3.65
67870,23.84,-50.52
67871,108.18,39.99
67872,17.79,8.36
67873,5.27,26.05
67874,2.55,6.45
67875,-63.41,-45.34
67877,-35.74,-21.84
67876,2.21,16.97
67878,-25.7,-14.74
67879,14.08,-63.68
67880,-140.71,80.34
67881,-26.44,0.82
67882,188.85,-210.34
67883,-57.25,28.92
67884,9.67,-17.62
67885,-25.69,-4.78
67886,-35.93,-40.84
67887,4.92,-8.8
67888,-22.89,-16.8
67889,-4.3,-10.79
67890,-168.9,-66.42
67891,-70.59,-20.51
67892,-120.58,-33.55
67893,-41.06,-19.36
67894,-67.14,-86.52
67895,5.09,-31.42
67896,-30.69,-6.97
67897,3.77,13.2
67898,-30.84,-23.79
67899,-2.45,-2.75
67900,-29.73,3.73
67901,-43.0,-57.01
67902,-65.33,4.5
67903,-20.1,3.61
67904,210.41,-75.99
67905,-9.58,-12.25
67906,-6.94,-1.83
67907,-111.49,-72.89
67908,39.08,-86.08
67909,-11.06,-7.91
67910,-54.02,-34.13
67911,-28.36,-5.79
67912,-3.34,0.34
67913,-49.04,-19.93
67914,-29.16,-31.13
67915,-54.09,-5.63
67917,-20.87,7.71
67916,-14.51,-15.91
67919,-34.57,-18.63
67918,-126.3,-77.96
67921,73.78,-146.69
67922,-28.86,-25.51
67923,-23.59,-27.94
67925,31.77,-25.97
67926,-21.15,-34.51
67927,-60.95,-358.1
67928,-102.22,-20.1
67929,-85.06,-21.93
67930,-7.24,-4.95
67931,-21.15,-12.3
67932,-10.8,-17.0
67933,-16.52,-8.7
67934,29.56,-162.2
67935,28.95,-25.9
67936,50.52,-47.27
67937,15.35,14.82
67938,-10.34,-20.79
67939,-54.06,-20.55
67941,-115.1,-97.71
67940,21.48,-29.87
67942,-16.82,-14.59
67943,-10.07,7.28
67944,5.77,-0.65
67945,-136.92,11.81
67946,-33.34,-16.79
67947,-2.55,14.86
67948,-7.91,2.63
67949,-14.8,14.97
67950,-10.79,0.59
67952,13.69,-17.34
67951,1.27,11.54
67953,-174.33,-36.18
67954,-39.65,-21.9
67955,-11.95,20.46
67956,-24.99,9.55
67957,-24.09,-15.69
67958,-6.74,-7.51
67959,15.16,-6.34
67960,-276.55,-101.22
67961,-86.13,-173.79
67962,-10.52,-12.54
67963,-170.78,-5.94
67964,-35.89,-11.86
67965,-1.44,-11.25
67966,10.79,-4.99
67967,-147.17,12.76
67968,-12.03,-7.08
67970,-27.23,-19.5
67969,-7.28,-5.32
67971,-31.68,-22.37
67972,-12.04,-14.32
67973,-29.45,-21.61
67974,-5.83,-11.83
67975,-28.13,-24.17
67976,9.23,-23.91
67977,0.75,-4.0
67978,-47.53,22.09
67979,-37.19,-21.47
67980,-36.78,-9.36
67981,-19.2,-8.05
67982,-20.08,5.98
67983,-5.55,-5.18
67984,-48.56,-68.83
67985,-2.92,-1.68
67986,-172.63,-40.0
67987,0.37,6.1
67988,-13.04,5.84
67989,-14.0,-17.26
67990,18.12,19.42
67991,5.35,11.84
67992,-17.23,-5.2
67993,8.84,2.69
67994,-15.37,-30.75
67995,-4.75,20.62
67996,-33.45,-21.41
67997,-1.45,-5.7
67998,17.55,-63.47
67999,-8.17,-8.21
68000,-22.16,16.97
68001,-42.79,1.13
68002,-57.14,-44.75
68003,-22.39,25.69
68004,-196.52,-94.66
68005,-3.06,-3.58
68006,-26.32,5.82
68007,-23.96,-34.64
68008,6.45,-4.74
68010,18.59,7.06
68009,-25.06,-23.27
68011,-3.98,-19.27
68012,-8.46,16.28
68013,-33.44,-36.93
68014,-48.7,-9.16
68015,-10.92,-10.31
68016,11.12,-39.58
68017,-8.19,-4.37
68019,-7.0,-5.25
68018,-8.66,-2.97
68020,-211.7,166.12
68021,-57.07,6.18
68022,-57.25,73.08
68023,-40.85,10.68
68024,-19.52,-7.49
68025,-54.8,-7.0
68026,-100.77,1.37
68027,12.51,-12.84
68028,-15.94,3.37
68029,-14.63,19.17
68030,-291.04,9.2
68031,-8.77,-6.64
68032,5.42,-5.16
68033,-45.83,-39.98
68034,-2.76,-0.75
68035,-44.5,-19.75
68036,-18.99,14.16
68037,25.11,-13.5
68038,6.09,12.34
68039,-68.32,-1.64
68040,25.37,-15.22
68041,-8.35,-6.25
68042,24.22,-87.29
68043,11.18,-3.97
68044,-6.44,5.6
68045,-160.03,46.98
68046,79.81,-124.18
68047,-6.74,-3.27
68048,-21.08,-20.93
68049,-71.56,13.39
68050,-10.37,-22.62
68051,-19.33,-26.07
68052,-25.1,-70.74
68053,8.33,-11.89
68054,-28.29,-19.31
68055,-14.78,10.0
68057,-151.72,-173.61
68056,-8.73,-7.9
68058,12.92,-6.43
68059,0.0,0.0
68060,1.58,-22.51
68061,2.6,0.55
68062,-12.88,8.91
68063,-61.6,1.06
68064,-96.68,-5.38
68065,-118.69,48.32
68066,-166.49,-30.72
68067,-34.65,-9.92
68068,-19.0,-19.14
68070,-32.39,-22.66
68069,-10.68,-86.17
68071,18.55,-15.66
68072,111.44,-193.86
68073,-11.29,-0.75
68074,-74.65,-38.35
68075,-59.5,3.04
68076,-138.67,54.99
68077,-118.09,-37.78
68078,-35.24,-7.37
68079,-138.6,-90.31
68080,-26.6,-19.16
68081,49.65,-56.45
68082,12.59,-1.73
68083,17.73,8.78
68084,11.53,-11.61
68085,-15.44,-285.08
68086,-41.86,21.64
68087,-12.38,-18.13
68088,-16.03,-5.27
68089,4.87,4.28
68090,-227.22,3.03
68091,-188.01,-43.28
68092,-28.09,13.65
68093,3.19,-2.6
68095,-19.99,-11.83
68094,62.21,-30.84
68096,6.02,-35.83
68097,26.31,-32.89
68100,-8.78,-3.86
68099,15.73,-0.95
68101,-41.31,-225.92
68102,-37.82,-4.1
68103,28.19,-47.76
68104,2.11,-6.41
68105,-134.41,46.24
68106,5.98,-7.72
68107,-235.32,-30.85
68108,-52.38,56.94
68109,-5.88,-10.77
68110,-10.35,-14.6
68111,-3.04,16.89
68112,-8.83,-4.65
68113,-36.2,-15.4
68114,17.3,-17.6
68115,-114.94,57.68
68116,70.18,-286.24
68117,-12.48,9.48
68118,-26.39,4.32
68119,-38.43,6.84
