name,raj2000,dej2000,dist,pmra,pmde,rv,rcluster,n_star
Platais 3,69.45,71.47,170.0,9.30556E-7,-5.875E-6,7.0,2.25,118704
NGC 1641,68.8575,-65.74,985.0,1.12778E-6,7.5E-7,,0.26,3344
FSR 0740,68.907,36.098,2100.0,1.22222E-7,-7.63889E-7,,0.19,7207
IRAS 04324+5106,69.09,51.18,6408.0,-6.80556E-7,-1.33056E-6,,0.135,9121
FSR 0805,69.135,22.035,2050.0,4.88889E-7,-6.30556E-7,,0.12,3191
Berkeley 67,69.45,50.775,2000.0,2.5E-8,-4.13889E-7,,0.155,10742
FSR 0768,69.93,29.745,2289.0,-4.83333E-7,-2.175E-6,,0.13,4447
NGC 1624,70.158,50.451,5466.0,-4.16667E-7,1.19444E-6,,0.1,8794
FSR 0714,70.695,41.917,1819.0,-3.94444E-7,-5.55556E-8,,0.11,7747
FSR 0719,71.061,41.803,3500.0,-9.22222E-7,7.22222E-8,,0.095,7521
Berkeley 68,71.115,42.1,1800.0,-1.62778E-6,8.33333E-8,,0.165,10830
Berkeley 12,71.1075,42.69,3300.0,-1.54722E-6,-3.72222E-7,,0.17,11471
FSR 0723,71.1945,41.505,3103.0,3.61111E-8,-4.72222E-8,,0.11,7298
FSR 0733,71.295,39.76,1500.0,-2.11111E-7,3.33333E-8,,0.11,6287
NGC 1647,71.4975,19.17,572.0,-5.38889E-7,-9.88889E-7,-6.12,0.75,17588
FSR 0717,71.535,42.13,1700.0,-8.69444E-7,-4.11111E-7,,0.08,7560
Palomar 2,71.5245,31.382,27198.0,7.47222E-7,-1.40556E-6,-133.0,0.115,5521
Alessi 2,71.565,55.255,520.0,-2.52778E-7,-2.08333E-7,,0.335,16447
FSR 0721,71.559,41.976,3662.0,-3.97222E-7,5.55556E-8,,0.14,9697
Ruprecht 148,71.637,44.739,2800.0,-1.12222E-6,-1.28056E-6,,0.08,8066
FSR 0767,71.91,31.55,3423.0,5.91667E-7,-1.88056E-6,,0.165,6666
NGC 1662,72.1125,10.925,437.0,-6.94444E-7,-7.41667E-7,-13.5,0.485,8024
NGC 1663,72.315,13.17,1490.0,7.11111E-7,-1.40833E-6,,0.285,4258
ASCC 12,72.4815,41.719,600.0,-5.08333E-7,-5.83333E-7,,0.22,13177
FSR 0742,72.6465,38.134,1250.0,-8.83333E-7,-1.55278E-6,,0.08,5606
NGC 1664,72.8085,43.66,1200.0,-1.175E-6,-1.16667E-6,36.1,0.31,19283
FSR 0702,72.888,45.735,2501.0,-7.63889E-7,-1.36389E-6,,0.07,6140
FSR 0750,73.095,35.95,3000.0,1.41667E-6,-1.11667E-6,,0.13,6523
FSR 0735,73.5045,40.84,2700.0,-1.01389E-6,-1.16667E-6,,0.13,8753
FSR 0837,73.5,20.255,2550.0,-1.86111E-7,-8.47222E-7,,0.15,3546
FSR 0643,73.7775,65.555,3001.0,-7.80556E-7,-1.00556E-6,,0.12,3443
Teutsch 5,73.932,36.783,3001.0,-2.19444E-7,-1.73056E-6,,0.17,8501
Berkeley 13,73.9425,52.815,2800.0,6.38889E-8,4.19444E-7,,0.1,6330
Czernik 19,74.277,28.781,2499.0,3.38889E-7,-7.44444E-7,,0.19,7680
Skiff J0458+43.0,74.538,43.007,3000.0,-8.11111E-7,-7.44444E-7,,0.15,11164
FSR 0820,74.8545,23.804,1600.0,-6.11111E-8,-1.00278E-6,,0.115,4060
FSR 0744,74.865,37.965,1250.0,-2.66667E-7,-1.70278E-6,,0.155,9332
Berkeley 14,74.946,43.485,5460.0,-5.0E-7,-8.27778E-7,4.82,0.165,12580
Berkeley 14A,75.1575,43.565,1100.0,-1.5E-7,-9.25E-7,2.5,0.46,32020
FSR 0759,75.2925,35.793,3801.0,1.73333E-6,-1.13889E-6,,0.115,7076
FSR 0722,75.465,44.13,2501.0,-3.47222E-7,-1.275E-6,,0.115,9052
Berkeley 15,75.528,44.512,1300.0,-3.58333E-7,-1.175E-6,,0.135,9951
FSR 0753,75.54,36.766,3001.0,8.58333E-7,-1.07222E-6,,0.14,8538
FSR 0732,75.6675,42.54,2710.0,-6.38889E-8,-4.83333E-7,,0.12,10777
FSR 0690,75.735,50.1,1711.0,4.25E-7,-1.60833E-6,,0.14,9063
FSR 0734,75.8325,42.39,1532.0,-6.94444E-7,-4.61111E-7,,0.13,11338
NGC 1708,75.8595,52.865,630.0,-8.19444E-7,1.66667E-7,,0.24,11892
NGC 1724,75.8475,49.49,2200.0,-1.11111E-7,-1.23056E-6,,0.13,8973
FSR 0771,75.945,32.165,1705.0,1.1E-6,-1.525E-6,,0.14,7305
NGC 1746,76.14,23.83,800.0,-5.91667E-7,-1.17222E-6,2.0,0.6,21697
FSR 0841,76.5855,21.527,2428.0,3.61111E-7,-2.10278E-6,,0.14,4191
Bica 6,76.5825,39.165,1150.0,-1.39722E-6,-2.44444E-7,57.1,0.14,9760
Platais 4,76.7175,22.573,275.0,2.22222E-7,-1.78889E-6,13.8,0.66,21077
SAI 41,76.815,38.41,3720.0,-7.44444E-7,-6.02778E-7,,0.085,7276
Skiff J0507+30.8,76.7985,30.85,5151.0,-1.25E-7,-4.16667E-7,19.2,0.1,5971
FSR 0809,77.0505,27.535,2500.0,7.36111E-7,-1.02778E-7,,0.16,7448
NGC 1778,76.995,37.028,1500.0,-2.11111E-7,-2.10833E-6,8.17,0.17,10784
SAI 43,77.067,49.873,3900.0,1.11111E-8,-7.55556E-7,,0.09,6978
King 17,77.1,39.08,3000.0,-1.59444E-6,2.11111E-7,,0.125,9415
FSR 0683,77.16,53.22,1522.0,-4.69444E-7,-1.04444E-6,,0.105,5882
FSR 0920,77.415,8.595,2882.0,2.77778E-8,-2.16667E-7,,0.2,4158
Teutsch 132,77.4825,38.815,4001.0,-1.21944E-6,-6.11111E-8,,0.075,7063
NGC 1802,77.5275,24.18,2100.0,3.25E-7,-1.21389E-6,,0.19,7914
NGC 1807,77.703,16.522,2812.0,2.08333E-7,-3.75E-7,,0.18,5372
FSR 0796,77.742,30.205,4598.0,-1.22222E-7,-5.5E-7,,0.11,6508
FSR 0716,77.787,45.715,4500.0,-5.72222E-7,-4.44444E-7,,0.115,9210
NGC 1798,77.91,47.695,5247.0,-5.27778E-7,-6.77778E-7,,0.155,10295
NGC 1817,78.0825,16.68,1504.0,2.77778E-7,-4.44444E-7,65.33,0.26,7829
ASCC 13,78.45,44.595,800.0,-3.75E-7,-1.19444E-6,-16.95,0.68,49046
IRAS 05100+3723,78.363,37.438,2238.0,-1.17778E-6,-1.96389E-6,1.45,0.12,8822
FSR 0914,78.396,9.68,1649.0,-4.05556E-7,-1.23889E-6,,0.14,3684
NGC 1851,78.5325,-40.043,12097.0,-8.47222E-7,-2.30556E-7,320.5,0.225,2618
FSR 0851,78.66,19.815,1092.0,4.88889E-7,-1.45E-6,,0.18,6265
Dolidze 16,78.6495,32.66,868.0,7.55556E-7,-8.38889E-7,,0.15,7993
FSR 0670,78.855,58.205,2007.0,1.20278E-6,-1.58333E-6,,0.15,5179
ESO 252-14,78.99,-45.24,2180.0,1.57778E-6,1.08611E-6,,0.12,1549
FSR 0707,79.0155,47.613,2390.0,-2.47222E-7,-6.47222E-7,,0.115,7203
Patchick 3,79.1475,45.605,2991.0,-6.27778E-7,-8.91667E-7,,0.165,9657
FSR 0966,79.38,4.418,2220.0,2.94444E-7,-1.01389E-6,,0.11,2494
BDSB 68,79.557,37.557,3497.0,-1.08611E-6,-1.58056E-6,-8.0,0.1,9109
NGC 1901,79.56,-68.44,406.0,4.66667E-7,2.65E-6,-2.08,0.335,31489
FSR 0630,79.605,70.895,1879.0,-2.44444E-7,-9.83333E-7,,0.14,2930
Kronberger 18,79.6725,37.63,2700.0,-1.19167E-6,-1.86111E-6,,0.115,9839
FSR 0857,79.6425,19.12,2056.0,3.5E-7,-8.41667E-7,,0.125,5015
SAI 46,79.9125,36.5,5441.0,-2.52778E-7,-2.05556E-6,,0.075,7616
NGC 1857,80.0145,39.29,3299.0,-1.31389E-6,-1.52778E-7,,0.165,12173
ESO 486-54,80.025,-26.033,2856.0,5.11111E-7,-4.41667E-7,,0.1,1166
ASCC 14,80.1,35.18,1100.0,-8.33333E-9,-1.21944E-6,-16.87,0.175,11056
Czernik 20,80.115,39.54,2000.0,-1.04444E-6,-3.11111E-7,,0.25,16178
Berkeley 17,80.1555,30.59,1800.0,1.08333E-6,-6.41667E-7,-84.0,0.22,12060
Berkeley 18,80.6025,45.405,5800.0,-1.02778E-7,-9.94444E-7,-5.5,0.275,14562
Dolidze 17,80.6325,7.16,1031.0,-1.38889E-7,-1.80833E-6,,0.145,3497
ASCC 15,80.6175,36.565,1400.0,-3.86111E-7,-1.45E-6,,0.165,9186
NGC 1893,80.7075,33.43,3300.0,6.25E-7,-1.56944E-6,-9.17,0.28,16717
Collinder 62,80.577,41.025,1472.0,-3.08333E-7,-7.16667E-7,,0.235,12783
FSR 0861,80.817,18.746,2070.0,4.94444E-7,-7.02778E-7,,0.125,5410
Dolidze 19,80.928,8.16,1710.0,-5.66667E-7,-1.33056E-6,,0.125,3525
Dol-Dzim 2,80.97,11.49,1371.0,5.44444E-7,-2.225E-6,,0.16,4465
SAI 47,80.985,42.323,1523.0,-7.80556E-7,-7.16667E-7,,0.125,8836
Berkeley 19,81.003,29.567,4800.0,7.08333E-7,-6.11111E-7,,0.09,7403
NGC 1904,81.0465,-24.52,12892.0,5.55556E-8,3.13889E-7,205.8,0.205,2665
SAI 48,81.0555,33.477,4001.0,1.41111E-6,-1.57222E-6,,0.125,9441
FSR 0964,81.1125,5.476,2795.0,1.0E-7,-1.01667E-6,,0.16,3170
ASCC 16,81.0375,1.64,397.0,6.13889E-7,-5.0E-8,30.0,0.66,13315
Berkeley 69,81.0975,32.608,2799.0,7.47222E-7,-1.61667E-6,5.2,0.205,11858
FSR 0868,81.2325,18.31,2304.0,2.38889E-7,-6.11111E-7,,0.14,5690
ASCC 17,81.33,30.182,1850.0,7.13889E-7,-8.75E-7,-16.0,0.195,10878
FSR 0913,81.384,11.593,1633.0,1.38056E-6,-1.74444E-6,,0.19,5300
FSR 0775,81.4245,34.957,1300.0,6.11111E-7,-1.81111E-6,,0.14,10077
NGC 1896,81.414,29.26,2600.0,3.27778E-7,-3.86111E-7,,0.125,8777
Berkeley 70,81.441,41.93,5001.0,-2.25E-7,-1.5E-6,,0.155,9986
NGC 1883,81.4695,46.49,5752.0,-4.58333E-7,-5.11111E-7,-30.8,0.15,8208
Collinder 65,81.525,15.67,325.0,3.97222E-7,-1.56111E-6,21.84,1.5,82866
ASCC 18,81.5625,0.9,313.0,8.91667E-7,-2.66667E-7,24.4,0.44,7750
SAI 49,81.6075,50.79,3200.0,8.05556E-8,-4.41667E-7,,0.135,6756
Czernik 21,81.6825,36.015,4301.0,3.91667E-7,-1.06111E-6,,0.25,15670
Mamajek 3,81.5025,6.33,95.0,2.77778E-6,-8.95556E-6,13.1,2.2,109625
Dolidze 21,81.8835,7.075,2376.0,-8.80556E-7,-1.55278E-6,,0.17,4477
FSR 0777,81.9045,34.748,1173.0,3.88889E-7,-1.18611E-6,4.7,0.13,11439
ASCC 19,81.9225,-1.965,314.0,7.77778E-8,-1.63889E-7,19.8,0.52,9612
Dolidze 20,81.9375,33.785,797.0,3.27778E-7,-1.04722E-6,,0.125,9521
FSR 0882,82.0005,16.915,1887.0,8.88889E-8,-1.06667E-6,,0.2,6950
Waterloo 2,82.008,40.352,550.0,-3.66667E-7,-3.52778E-7,,0.19,12222
NGC 1907,82.02,35.325,1600.0,2.36111E-7,-1.58333E-6,0.09,0.21,15091
Stock 8,82.035,34.424,1731.0,3.22222E-7,-1.48889E-6,-6.4,0.28,19175
Kronberger 1,82.0875,34.785,1919.0,-8.33333E-8,-1.01944E-6,13.0,0.1,9947
ASCC 20,82.1895,1.64,394.0,1.63889E-7,9.16667E-8,22.97,0.725,15942
NGC 1912,82.215,35.8,1144.0,2.13889E-7,-1.86944E-6,1.0,0.39,25885
ASCC 21,82.26,3.56,379.0,-2.75E-7,-5.55556E-7,19.94,0.85,20686
FSR 0736,82.281,44.77,1800.0,-4.0E-7,-1.31944E-6,,0.14,8330
FSR 0907,82.3695,13.36,2710.0,8.19444E-7,-2.21111E-6,,0.115,3942
Teutsch 52,82.56,38.207,4200.0,-5.13889E-7,-7.52778E-7,,0.105,7213
NGC 1931,82.845,34.233,3001.0,2.33333E-7,-1.50556E-6,,0.16,11342
FSR 0749,83.028,41.618,2300.0,8.86111E-7,3.13889E-7,,0.12,6040
FSR 1017,83.0295,-3.035,2127.0,3.88889E-7,-3.27778E-7,,0.085,2128
B 30,82.9875,12.41,772.0,1.14444E-6,-8.19444E-7,,0.32,8836
NGC 1963,83.04,-36.38,1703.0,-1.94444E-7,-2.91667E-7,,0.17,1947
FSR 0884,83.0805,17.178,2711.0,1.21389E-6,-1.27222E-6,,0.195,7498
FSR 0991,83.1075,0.53,1934.0,1.38889E-6,-2.61667E-6,43.2,0.15,2845
Berkeley 20,83.154,0.183,8399.0,-4.5E-7,-1.18333E-6,75.7,0.145,3002
FSR 0761,83.34,39.833,3741.0,-6.41667E-7,-6.94444E-7,,0.165,7865
Dol-Dzim 3,83.3925,26.469,2241.0,1.05278E-6,-1.47778E-6,,0.06,6168
FSR 0842,83.5965,25.563,3816.0,1.43333E-6,-1.84167E-6,,0.13,8554
FSR 0886,83.7465,17.268,1685.0,7.16667E-7,-2.20833E-6,,0.15,6942
NGC 1981,83.775,-4.42,388.0,2.5E-7,3.05556E-7,27.94,0.22,4585
Collinder 69,83.835,9.83,411.0,2.41667E-7,-6.94444E-7,31.38,0.535,16264
NGC 1976,83.8275,-5.36,458.0,3.86111E-7,2.47222E-7,28.94,0.435,8715
NGC 1980,83.865,-5.915,520.0,1.69444E-7,-1.38889E-7,25.34,0.23,4065
NGC 1977,83.8875,-4.83,358.0,5.55556E-7,-1.5E-7,26.45,0.235,5060
Collinder 70,83.9475,-0.88,379.0,-2.5E-8,-2.77778E-7,19.87,0.88,25745
Dol-Dzim 4,83.9595,25.95,1658.0,5.0E-8,-1.37222E-6,,0.155,9813
FSR 1027,84.078,-3.28,2325.0,-1.13056E-6,8.97222E-7,,0.165,4040
NGC 1960,84.0825,34.158,1200.0,2.52778E-7,-1.20833E-6,-1.18,0.26,17693
Morgan 8,84.1125,-6.42,314.0,5.63889E-7,-6.63889E-7,,0.23,2979
FSR 0807,84.1605,31.84,1750.0,4.86111E-7,-1.56944E-6,,0.165,11131
Koposov 36,84.1995,31.2,1600.0,8.16667E-7,-2.46111E-6,,0.14,9649
FSR 0815,84.4275,31.305,2153.0,3.86111E-7,-1.86111E-6,,0.075,7206
KMS 35,84.4755,-6.956,636.0,1.43333E-6,-8.69444E-7,,0.095,1321
NGC 1996,84.5475,25.75,2056.0,3.88889E-8,-1.14444E-6,,0.2,11947
FSR 0812,84.5325,31.74,2801.0,1.375E-6,-2.18056E-6,,0.11,8924
Sigma Ori,84.6825,-2.6,390.0,9.72222E-7,-5.55556E-8,29.45,0.4,8623
BDSB 74,84.6855,30.723,1715.0,8.55556E-7,-1.96944E-6,,0.1,8263
Stock 10,84.81,37.805,500.0,-3.27778E-7,-5.55556E-7,-8.16,0.415,24144
FSR 0816,84.8325,31.516,2220.0,3.88889E-7,-2.45833E-6,,0.12,9411
FSR 0817,84.864,30.903,1359.0,8.38889E-7,-1.93889E-6,,0.115,8884
Koposov 27,84.888,33.358,2500.0,7.63889E-7,-1.00556E-6,,0.077,8093
FSR 0930,85.0305,11.46,2035.0,1.91667E-7,1.91667E-7,,0.14,5006
Sh2 235,85.1775,35.92,2307.0,5.86111E-7,-9.52778E-7,,0.14,7967
Sh2 235B,85.2225,35.707,2152.0,4.02778E-7,-1.29444E-6,-8.86,0.14,8193
Berkeley 71,85.2375,32.266,3260.0,6.33333E-7,-1.75833E-6,,0.135,10046
FSR 0874,85.242,20.356,912.0,-1.41667E-7,-1.34167E-6,,0.118,6129
Teutsch 2,85.35,39.238,3601.0,-5.97222E-7,-2.77778E-9,,0.075,6684
BDSB 73,85.3875,35.861,1110.0,7.0E-7,-1.36111E-6,-13.41,0.185,10074
FSR 0821,85.47,29.92,1213.0,3.36111E-7,-1.11667E-6,,0.155,10814
FSR 1050,85.485,-5.295,1241.0,8.25E-7,-3.47222E-7,,0.165,3122
FSR 0799,85.5675,33.66,2473.0,2.22222E-8,-1.03889E-6,,0.155,11566
L 1641S,85.62,-8.15,497.0,1.32778E-6,-1.83889E-6,,0.41,4948
FSR 0823,85.6455,29.548,1100.0,1.11389E-6,-6.80556E-7,,0.1,8269
Teutsch 45,85.65,30.973,2999.0,6.69444E-7,-1.36944E-6,-7.16,0.095,8310
FSR 0826,85.7205,28.957,2100.0,6.08333E-7,-6.05556E-7,,0.12,9024
NGC 2026,85.7745,20.145,1226.0,-5.72222E-7,-1.42222E-6,,0.125,6826
B 35,85.9215,9.095,612.0,1.16667E-7,-4.22222E-7,14.2,0.55,18321
Koposov 77,85.968,21.705,1750.0,5.27778E-8,-8.11111E-7,,0.115,7052
Teutsch 10,86.1075,28.825,2600.0,5.83333E-7,-1.63889E-7,,0.16,10599
FSR 0850,86.28,24.738,1836.0,1.94444E-8,-1.07778E-6,-16.96,0.145,9253
NGC 2039,86.55,8.675,2241.0,7.58333E-7,-1.37778E-6,,0.18,6427
NGC 2068,86.6775,0.1,747.0,-2.58333E-7,-1.25E-6,63.3,0.14,2792
NGC 2071,86.7915,0.3,953.0,3.97222E-7,-1.12778E-6,63.7,0.14,2683
IRAS 05439+3035,86.8335,30.6,2600.0,-1.0E-7,-1.76944E-6,,0.115,8621
FSR 1066,86.85,-6.865,1656.0,1.48333E-6,-8.33333E-7,,0.22,4167
Koposov 10,86.8755,35.419,1819.0,1.24167E-6,-1.26667E-6,,0.085,6546
FSR 0864,86.9475,21.95,3102.0,1.0E-7,-8.02778E-7,,0.15,10478
FSR 0978,87.0075,5.395,2143.0,2.11111E-7,-2.01944E-6,,0.14,4895
Basel 4,87.2505,30.205,2801.0,-3.83333E-7,-1.76944E-6,,0.12,9074
Collinder 74,87.147,7.38,2637.0,2.52778E-7,-1.07222E-6,,0.18,6570
FSR 0846,87.21,26.365,1881.0,4.72222E-8,-1.275E-6,,0.155,9083
King 8,87.327,33.63,4500.0,2.16667E-7,-1.10833E-6,-1.0,0.12,8690
Czernik 23,87.525,28.9,2449.0,-5.86111E-7,-6.44444E-7,,0.14,10012
BDSB 77,87.555,23.878,4857.0,-3.33333E-7,-1.30278E-6,,0.07,7062
Berkeley 72,87.5775,22.24,3753.0,1.0E-7,-1.35833E-6,,0.095,8666
FSR 0849,87.8175,25.77,1063.0,3.75E-7,-9.05556E-7,0.79,0.11,8051
FSR 1123,87.9225,-12.22,2268.0,6.94444E-7,-8.75E-7,,0.13,2591
Berkeley 21,87.945,21.815,5716.0,0.0,-6.36111E-7,12.35,0.11,9249
Dutra-Bica 83,88.02,27.378,1863.0,-2.30556E-7,-3.41667E-7,,0.12,9447
"S 242,Sh2 242",88.053,26.958,2186.0,-6.38889E-8,-1.31667E-6,9.8,0.1,8748
Koposov 43,88.0725,29.897,3000.0,1.47222E-7,-1.45556E-6,26.6,0.165,12157
NGC 2099,88.0875,32.57,1400.0,8.11111E-7,-1.96944E-6,7.7,0.485,34339
FSR 0693,88.0575,54.19,2201.0,5.5E-7,-6.19444E-7,,0.095,3372
FSR 0852,88.3725,25.173,2149.0,8.77778E-7,-2.69444E-7,-3.9,0.17,13016
NGC 2112,88.4325,0.413,977.0,-2.5E-6,8.33333E-7,39.0,0.62,20207
Teutsch 51,88.4595,26.83,3787.0,3.63889E-7,-3.11111E-7,,0.12,10490
NGC 2132,88.83,-59.92,1003.0,-3.69444E-7,2.06389E-6,,0.245,2976
Czernik 24,88.86,20.885,5041.0,7.80556E-7,-1.75833E-6,,0.17,12107
Basel 11B,89.562,21.99,1318.0,6.38889E-7,-1.08056E-6,,0.18,12604
IRAS 05553+1631,89.55,16.525,8885.0,8.27778E-7,-2.13056E-6,17.89,0.075,8038
Berkeley 22,89.631,7.757,5493.0,5.02778E-7,-1.09167E-6,95.3,0.095,5288
FSR 1116,90.1575,-10.64,1579.0,5.33333E-7,4.47222E-7,,0.17,3436
Koposov 12,90.261,35.277,1900.0,2.55556E-7,-5.0E-7,13.6,0.155,8035
NGC 2129,90.276,23.34,1651.0,5.25E-7,-3.97222E-7,12.6,0.14,10831
FSR 1078,90.312,-6.085,1661.0,5.66667E-7,-3.77778E-7,,0.18,4651
NGC 2126,90.648,49.872,1100.0,-3.83333E-7,-4.75E-7,,0.225,6521
FSR 1131,90.6525,-12.018,4432.0,-3.61111E-8,3.91667E-7,,0.145,3280
NGC 2141,90.7275,10.46,4364.0,-2.36111E-7,-2.16667E-7,43.25,0.19,9838
NGC 2143,90.7995,5.745,1490.0,-3.80556E-7,-4.69444E-7,,0.195,8136
FSR 0839,91.0125,30.27,2254.0,4.58333E-7,-1.09167E-6,,0.125,8190
FSR 0894,91.023,20.28,2886.0,2.77778E-7,-2.04444E-6,,0.14,10014
FSR 1205,91.0425,-20.159,1893.0,5.66667E-7,5.97222E-7,,0.205,3925
FSR 0883,91.08,22.003,2977.0,-2.63889E-7,-1.14444E-6,-0.5,0.13,10668
FSR 0928,91.0995,15.42,3145.0,-7.77778E-8,-1.12222E-6,,0.13,8148
FSR 0932,91.11,14.562,1508.0,-5.61111E-7,-4.47222E-7,,0.13,7649
ESO 425-06,91.215,-29.185,1077.0,7.5E-8,4.75E-7,,0.115,2140
IC 2157,91.2075,24.07,2311.0,-1.5E-7,-8.36111E-7,,0.09,8822
ESO 489-01,91.2525,-26.733,981.0,-2.77778E-7,7.25E-7,,0.155,2766
FSR 0925,91.2705,16.1,3616.0,5.27778E-7,-8.91667E-7,,0.22,12353
FSR 0833,91.35,30.793,2088.0,-1.19444E-7,-1.15278E-6,,0.115,7166
FSR 0921,91.32,16.675,1810.0,7.08333E-7,-2.2E-6,,0.16,9558
FSR 0933,91.3875,14.552,1875.0,-7.13889E-7,-1.04722E-6,,0.155,8879
FSR 0942,91.4955,13.66,2082.0,-2.72222E-7,-4.91667E-7,,0.165,9722
FSR 0900,91.6155,19.227,3465.0,4.27778E-7,-2.20833E-6,,0.155,11608
FSR 0904,91.7625,19.022,1427.0,4.52778E-7,-1.86667E-6,,0.095,9026
IRAS 06046-0603,91.7955,-6.065,799.0,6.25E-7,6.33333E-7,,0.155,4691
NGC 2158,91.857,24.092,4770.0,-8.05556E-8,-6.88889E-7,28.0,0.25,20640
FSR 0903,91.8825,19.095,1633.0,4.11111E-7,-1.50556E-6,,0.13,10429
FSR 0844,91.947,29.64,1254.0,1.72222E-7,-1.73889E-6,,0.18,10762
FSR 0906,91.947,18.775,1202.0,6.02778E-7,-2.19444E-6,,0.11,9213
FSR 1115,92.055,-9.58,1068.0,1.52778E-7,9.47222E-7,,0.16,4700
NGC 2169,92.1,13.99,1032.0,-5.11111E-7,-6.58333E-7,22.29,0.22,12824
FSR 1132,92.085,-11.5,1892.0,1.26111E-6,1.33333E-7,,0.14,3942
Kharchenko 1,92.187,24.317,2839.0,3.63889E-7,-1.01667E-6,12.74,0.055,9134
FSR 1110,92.22,-8.947,2025.0,5.88889E-7,5.55556E-8,,0.095,3397
Koposov 53,92.2305,26.26,2982.0,1.88889E-7,-4.13889E-7,,0.11,9841
NGC 2168,92.3025,24.36,830.0,6.58333E-7,-9.55556E-7,-10.75,0.98,100801
FSR 0858,92.292,25.68,2127.0,1.44444E-7,-4.11111E-7,,0.105,9657
Dias 2,92.28,4.585,2973.0,-2.41667E-7,1.94444E-7,,0.18,8739
DC 8,92.3295,31.223,2710.0,1.94444E-8,-1.23611E-6,,0.085,5568
Sh2 252C,92.337,20.66,2109.0,7.69444E-7,-2.56944E-6,20.75,0.085,5261
Platais 5,93.675,-22.5,272.0,-1.69444E-6,1.94444E-6,30.9,2.07,99508
NGC 2175,92.4225,20.505,1636.0,5.33333E-7,-2.09722E-6,22.0,0.15,10297
NGC 2180,92.4375,4.805,1882.0,1.66667E-7,5.27778E-8,,0.11,6511
FSR 0960,92.46,12.345,2120.0,-2.41667E-7,-7.58333E-7,,0.14,9370
FSR 1105,92.4975,-7.985,1581.0,1.2E-6,-2.91667E-7,,0.135,4359
FSR 1094,92.4975,-6.32,1627.0,1.10833E-6,-9.38889E-7,,0.16,5311
Koposov 63,92.508,24.55,3220.0,4.58333E-7,-5.83333E-7,,0.1,10522
FSR 0952,92.5725,13.017,1994.0,-3.22222E-7,-5.11111E-7,,0.17,11256
FSR 0924,92.6085,16.833,1721.0,-1.75E-7,-1.93611E-6,,0.11,8500
FSR 0923,92.64,16.97,1444.0,2.30556E-7,-1.80833E-6,,0.17,11069
NGC 2183,92.7,-6.2,1047.0,-7.5E-8,-1.11667E-6,10.3,0.39,11932
Pismis 27,92.73,20.615,1664.0,2.72222E-7,-1.11944E-6,,0.1,8982
FSR 0939,92.742,14.396,2397.0,4.44444E-8,4.27778E-7,,0.24,15243
NGC 2184,92.8275,-3.42,621.0,-7.5E-7,-3.63889E-7,,0.18,6303
FSR 0968,92.841,11.871,2187.0,-1.11111E-7,-5.0E-7,,0.12,8492
FSR 0985,92.94,7.02,2450.0,-1.77778E-7,-1.06667E-6,,0.17,9282
NGC 2186,93.0375,5.463,1445.0,8.33333E-9,-3.33333E-8,20.15,0.13,7836
NGC 2189,93.03,1.055,1468.0,5.22222E-7,-6.0E-7,,0.15,7435
FSR 1000,93.0675,5.185,1917.0,2.11111E-7,2.19444E-7,,0.16,8903
FSR 0956,93.105,13.02,2180.0,-4.16667E-7,-7.22222E-8,,0.16,10901
Czernik 25,93.423,6.953,1861.0,6.11111E-8,6.11111E-8,,0.205,11424
FSR 0931,93.252,15.93,1659.0,2.22222E-7,-1.47222E-6,,0.13,8732
FSR 0937,93.426,14.995,4597.0,-2.22222E-8,-4.94444E-7,,0.1,8074
FSR 0893,93.4275,21.552,1485.0,3.19444E-7,-1.99167E-6,,0.125,9364
NGC 2194,93.4425,12.818,2804.0,7.77778E-8,-3.97222E-7,7.5,0.24,14808
FSR 1120,93.51,-9.375,830.0,1.28056E-6,5.38889E-7,,0.14,4503
Kronberger 12,93.5625,22.483,1893.0,-2.88889E-7,-1.625E-6,,0.1,7791
FSR 0940,93.5625,14.8,2421.0,-3.05556E-8,3.47222E-7,,0.125,8890
ASCC 22,93.63,0.66,771.0,-1.15556E-6,-1.10278E-6,90.3,0.205,9179
ESO 425-15,93.6675,-29.38,1070.0,-7.22222E-7,9.77778E-7,,0.105,2529
IRAS 06117+1901,93.69,19.019,2140.0,1.0E-7,-1.43333E-6,,0.075,8017
Skiff J0614+12.9,93.708,12.865,2874.0,-3.38889E-7,-5.38889E-7,,0.085,7959
BDSB 82,93.747,12.338,1934.0,4.72222E-8,1.94444E-8,,0.11,7893
NGC 2192,93.8205,39.868,3501.0,-7.44444E-7,-9.22222E-7,,0.18,6633
Platais 6,93.765,3.85,347.0,-1.19444E-6,-1.16667E-6,25.5,1.3,99208
NGC 2204,93.888,-18.66,3790.0,1.38889E-7,9.33333E-7,89.0,0.155,4365
FSR 0909,93.9345,19.005,2167.0,-2.5E-7,-1.69444E-6,-2.9,0.115,9657
BDSB 81,93.948,14.277,2669.0,-2.66667E-7,3.86111E-7,,0.085,7252
FSR 0811,94.1025,36.365,5444.0,-8.38889E-7,4.44444E-7,,0.15,6169
FSR 1117,94.1295,-8.945,1209.0,1.41667E-6,-2.0E-7,,0.11,4339
NGC 2202,94.215,6.027,1940.0,1.69444E-7,-5.36111E-7,,0.13,7806
FSR 0891,94.392,22.427,2075.0,-1.27778E-7,-1.47778E-6,16.0,0.09,8122
FSR 1056,94.47,-1.69,2589.0,1.5E-7,-3.63889E-7,,0.18,8146
