#time X Y Z
2019-05-19_22:16:55 2.0289669418895668E8 9.552052196731143E7 -9.135132499321091E7
2019-05-21_07:12:36 2.0209533361238998E8 9.522202107233995E7 -9.38979393943938E7
2019-05-22_16:08:17 2.012674878942425E8 9.491104116405815E7 -9.64322481375482E7
2019-05-24_01:03:58 2.004133255516548E8 9.458765130272618E7 -9.895394783668521E7
2019-05-25_09:59:39 1.9953301716026402E8 9.42519215662855E7 -1.0146273782505974E8
2019-05-26_18:55:19 1.9862673532160977E8 9.390392303529625E7 -1.0395832015083365E8
2019-05-28_03:51:00 1.976946546313173E8 9.354372777822536E7 -1.0644039957249492E8
2019-05-29_12:46:41 1.967369516478247E8 9.3171408836983E7 -1.0890868355439104E8
2019-05-30_21:42:22 1.9575380486185363E8 9.278704021278962E7 -1.1136288226168077E8
2019-06-01_06:38:03 1.9474539466622722E8 9.239069685220003E7 -1.1380270855539164E8
2019-06-02_15:33:43 1.9371190332617247E8 9.198245463334072E7 -1.162278779870538E8
2019-06-04_00:29:24 1.9265351495003134E8 9.15623903523244E7 -1.1863810879291901E8
2019-06-05_09:25:05 1.915704154601665E8 9.113058170974843E7 -1.2103312188812408E8
2019-06-06_18:20:46 1.9046279256438023E8 9.06871072974139E7 -1.234126408601263E8
2019-06-08_03:16:27 1.893308357271577E8 9.023204658497994E7 -1.2577639196285734E8
2019-06-09_12:12:07 1.881747361433136E8 8.97654799076009E7 -1.2812410410644965E8
2019-06-10_21:07:48 1.8699468670835695E8 8.928748845226601E7 -1.3045550885452393E8
2019-06-12_06:03:29 1.8579088199322337E8 8.879815424591887E7 -1.32770340413326E8
2019-06-13_14:59:10 1.845635182176557E8 8.829756014306389E7 -1.3506833562488532E8
2019-06-14_23:54:51 1.8331279322499105E8 8.778578981398626E7 -1.373492339588184E8
2019-06-16_08:50:31 1.8203890645740187E8 8.726292773318799E7 -1.3961277750470275E8
2019-06-17_17:46:12 1.8074205893233776E8 8.672905916836657E7 -1.4185871096389577E8
2019-06-19_02:41:53 1.7942245321952784E8 8.618427016965887E7 -1.4408678164190862E8
2019-06-20_11:37:34 1.780802934187866E8 8.562864755925693E7 -1.4629673944089505E8
2019-06-21_20:33:15 1.7671578513886914E8 8.506227892149945E7 -1.4848833685180864E8
2019-06-23_05:28:55 1.7532913547658512E8 8.44852525930948E7 -1.5066132894730964E8
2019-06-24_14:24:36 1.7392055299676138E8 8.389765765372656E7 -1.528154733743098E8
2019-06-25_23:20:17 1.7249024771250212E8 8.329958391680102E7 -1.5495053034685662E8
2019-06-27_08:15:58 1.7103843106609377E8 8.26911219204815E7 -1.5706626263862187E8
2019-06-28_17:11:39 1.6956531590987924E8 8.207236291871521E7 -1.5916243557583904E8
2019-06-30_02:07:19 1.6807111648774564E8 8.144339887252927E7 -1.612388170296937E8
2019-07-01_11:03:00 1.6655604841613784E8 8.080432244112982E7 -1.632951774095884E8
2019-07-02_19:58:41 1.6502032866797948E8 8.015522697423503E7 -1.653312896527533E8
2019-07-04_04:54:22 1.634641755519903E8 7.949620650247692E7 -1.673469292204708E8
2019-07-05_13:50:03 1.6188780869692174E8 7.882735572988299E7 -1.6934187408798543E8
2019-07-06_22:45:43 1.6029144903430307E8 7.81487700257541E7 -1.7131590473717147E8
2019-07-08_07:41:24 1.5867531878182465E8 7.74605454168271E7 -1.7326880414904323E8
2019-07-09_16:37:05 1.5703964142712334E8 7.676277857963148E7 -1.7520035779661146E8
2019-07-11_01:32:46 1.5538464171250278E8 7.605556683327253E7 -1.771103536375748E8
2019-07-12_10:28:27 1.5371054561996454E8 7.533900813237354E7 -1.7899858210765916E8
2019-07-13_19:24:07 1.5201758035683134E8 7.461320106029992E7 -1.8086483611428034E8
2019-07-15_04:19:48 1.503059743419437E8 7.387824482265629E7 -1.8270891103053308E8
2019-07-16_13:15:29 1.4857595719240892E8 7.313423924104615E7 -1.8453060468947828E8
2019-07-17_22:11:10 1.4682775971068582E8 7.238128474699867E7 -1.8632971737884665E8
2019-07-19_07:06:51 1.4506161387213123E8 7.16194823761123E7 -1.8810605183588505E8
2019-07-20_16:02:31 1.432777528127184E8 7.084893376228896E7 -1.8985941324254394E8
2019-07-22_00:58:12 1.4147641081729534E8 7.006974113221267E7 -1.9158960922050574E8
2019-07-23_09:53:53 1.396578233076452E8 6.92820072997522E7 -1.9329644982666373E8
2019-07-24_18:49:34 1.3782222683122128E8 6.848583566066343E7 -1.949797475481816E8
2019-07-26_03:45:15 1.3596985904913306E8 6.768133018697296E7 -1.9663931729840705E8
2019-07-27_12:40:55 1.3410095872758664E8 6.6868595422869936E7 -1.9827497640988895E8
2019-07-28_21:36:36 1.3221576572337271E8 6.604773647801978E7 -1.9988654463295698E8
2019-07-30_06:32:17 1.3031452097581352E8 6.521885902369349E7 -2.014738441288133E8
2019-07-31_15:27:58 1.2839746649587353E8 6.438206928767796E7 -2.0303669946559703E8
2019-08-02_00:23:39 1.2646484535652618E8 6.353747404974625E7 -2.0457493761382708E8
2019-08-03_09:19:19 1.2451690168304963E8 6.268518063711485E7 -2.060883879424722E8
2019-08-04_18:15:00 1.225538806441979E8 6.182529692029886E7 -2.0757688221493372E8
2019-08-06_03:10:41 1.2057602844346216E8 6.095793130902648E7 -2.0904025458561394E8
2019-08-07_12:06:22 1.1858359231077875E8 6.008319274836777E7 -2.1047834159681222E8
2019-08-08_21:02:03 1.1657682049466683E8 5.920119071506883E7 -2.1189098217594263E8
2019-08-10_05:57:43 1.1455596225469369E8 5.831203521404677E7 -2.1327801763313493E8
2019-08-11_14:53:24 1.125212678541503E8 5.741583677499283E7 -2.1463929165924639E8
2019-08-12_23:49:05 1.1047298855302963E8 5.651270644912235E7 -2.1597465032418177E8
2019-08-14_08:44:46 1.0841137660127713E8 5.5602755806056656E7 -2.1728394207550097E8
2019-08-15_17:40:27 1.0633668523208438E8 5.468609693073601E7 -2.1856701773742035E8
2019-08-17_02:36:07 1.0424916865559933E8 5.376284242052603E7 -2.1982373050997233E8
2019-08-18_11:31:48 1.0214908205250002E8 5.283310538227619E7 -2.210539359686493E8
2019-08-19_20:27:29 1.0003668156735717E8 5.189699942929251E7 -2.2225749206457645E8
2019-08-21_05:23:10 9.79122243053071E7 5.0954638679792985E7 -2.2343425912326342E8
2019-08-22_14:18:51 9.577596832230051E7 5.0006137752523094E7 -2.245840998474895E8
2019-08-23_23:14:31 9.362817262194943E7 4.905161176531399E7 -2.2570687931690478E8
2019-08-25_08:10:12 9.146909714952861E7 4.8091176332389064E7 -2.268024649898181E8
2019-08-26_17:05:53 8.929900278667833E7 4.712494756199538E7 -2.2787072670510262E8
2019-08-28_02:01:34 8.711815134596138E7 4.615304205398664E7 -2.2891153668467894E8
2019-08-29_10:57:15 8.492680556589828E7 4.517557689762578E7 -2.2992476953622028E8
2019-08-30_19:52:55 8.272522910574614E7 4.41926696692876E7 -2.3091030225638708E8
2019-09-01_04:48:36 8.051368654057659E7 4.320443843029939E7 -2.3186801423425594E8
2019-09-02_13:44:17 7.829244335631917E7 4.221100172477329E7 -2.327977872550307E8
2019-09-03_22:39:58 7.606176594463561E7 4.1212478577369146E7 -2.3369950550401434E8
2019-09-05_07:35:39 7.382192159794162E7 4.0208988491124004E7 -2.3457305557065257E8
2019-09-06_16:31:19 7.157317850467591E7 3.92006514453905E7 -2.354183264525887E8
2019-09-08_01:27:00 6.93158057441315E7 3.8187587893586926E7 -2.36235209559995E8
2019-09-09_10:22:41 6.705007328163156E7 3.716991876109967E7 -2.3702359871989757E8
2019-09-10_19:18:22 6.477625196386039E7 3.61477654432569E7 -2.377833901806322E8
2019-09-12_04:14:03 6.2494613514072E7 3.512124980325675E7 -2.385144826166159E8
2019-09-13_13:09:43 6.020543052672107E7 3.409049416984173E7 -2.3921677713363853E8
2019-09-14_22:05:24 5.7908976466229014E7 3.3055621336844455E7 -2.3989017727336326E8
2019-09-16_07:01:05 5.560552565812973E7 3.2016754559315257E7 -2.4053458902070487E8
2019-09-17_15:56:46 5.32953532880038E7 3.0974017553174026E7 -2.41149920809452E8
2019-09-19_00:52:27 5.097873539678023E7 2.992753449324182E7 -2.4173608352968404E8
2019-09-20_09:48:07 4.865594887704203E7 2.8877430011739694E7 -2.422929905355949E8
2019-09-21_18:43:48 4.632727146915555E7 2.782382919672992E7 -2.4282055765402985E8
2019-09-23_03:39:29 4.3992981757639505E7 2.676685759067668E7 -2.433187031935839E8
2019-09-24_12:35:10 4.1653359167535655E7 2.5706641189022098E7 -2.4378734795424163E8
2019-09-25_21:30:51 3.930868396055526E7 2.4643306438674577E7 -2.4422641523750708E8
2019-09-27_06:26:31 3.6959237231557965E7 2.3576980236649986E7 -2.4463583085680917E8
2019-09-28_15:22:12 3.460530090432341E7 2.250778992840942E7 -2.4501552314829773E8
2019-09-30_00:17:53 3.2247157727755845E7 2.143586330638873E7 -2.4536542298171473E8
2019-10-01_09:13:34 2.9885091271908347E7 2.036132860845028E7 -2.4568546377143785E8
2019-10-02_18:09:15 2.7519385923424568E7 1.9284314516084462E7 -2.4597558148772788E8
2019-10-04_03:04:55 2.5150326881347E7 1.8204950152772553E7 -2.4623571466805086E8
2019-10-05_12:00:36 2.2778200152726736E7 1.712336508226802E7 -2.4646580442863312E8
2019-10-06_20:56:17 2.040329254798501E7 1.6039689306778723E7 -2.4666579447633648E8
2019-10-08_05:51:58 1.8025891675467473E7 1.4954053264789613E7 -2.4683563112096715E8
2019-10-09_14:47:39 1.5646285939833308E7 1.3866587830656618E7 -2.4697526328783634E8
2019-10-10_23:43:19 1.3264764532574417E7 1.2777424310617838E7 -2.4708464253145406E8
2019-10-12_08:39:00 1.0881617430000335E7 1.168669444224491E7 -2.4716372304937315E8
2019-10-13_17:34:41 8497135.387390664 1.059453039216005E7 -2.4721246169702697E8
2019-10-15_02:30:22 6111609.933690006 9501064.754024204 -2.4723081800326112E8
2019-10-16_11:26:03 3725333.365835318 8406430.546383796 -2.472187541865784E8
2019-10-17_20:21:43 1338598.7432710456 7310761.210611922 -2.4717623517201823E8
2019-10-19_05:17:24 -1048300.1185310622 6214190.60843059 -2.471032286086111E8
2019-10-20_14:13:05 -3435068.653849216 5116853.019744527 -2.4699970488725948E8
2019-10-21_23:08:46 -5821411.553633331 4018883.139984172 -2.4686563715896142E8
2019-10-23_08:04:27 -8207032.772236563 2920416.0775308716 -2.467010013532499E8
2019-10-24_17:00:07 -1.0591635534310382E7 1821587.3510720015 -2.465057761967875E8
2019-10-26_01:55:48 -1.2974922342397591E7 722532.8866493807 -2.4627994323203072E8
2019-10-27_10:51:29 -1.5356594984077303E7 -376610.98509886855 -2.460234868359972E8
2019-10-28_19:47:10 -1.7736354539890844E7 -1475707.5320390835 -2.4573639423911104E8
2019-10-30_04:42:51 -2.0113901391172353E7 -2574619.6236002897 -2.4541865554421124E8
2019-10-31_13:38:31 -2.2488935228256125E7 -3673209.7339954637 -2.4507026374579468E8
2019-11-01_22:34:12 -2.4861155059148367E7 -4771339.945663438 -2.4469121474951938E8
2019-11-03_07:29:53 -2.723025921535167E7 -5868871.9513526745 -2.4428150739273763E8
2019-11-04_16:25:34 -2.9595945364755694E7 -6965667.059495741 -2.438411434644122E8
2019-11-06_01:21:15 -3.195791051799592E7 -8061586.196509068 -2.4337012772681522E8
2019-11-07_10:16:55 -3.431585103832174E7 -9156489.910720317 -2.4286846793738934E8
2019-11-08_19:12:36 -3.666946265105593E7 -1.0250238376087863E7 -2.423361748714594E8
2019-11-10_04:08:17 -3.9018440453989334E7 -1.1342691396316279E7 -2.4177326234557295E8
2019-11-11_13:03:58 -4.136247892756023E7 -1.2433708408874579E7 -2.4117974724161148E8
2019-11-12_21:59:39 -4.370127194590849E7 -1.3523148489387989E7 -2.4055564953145042E8
2019-11-14_06:55:19 -4.603451278828623E7 -1.461087035618505E7 -2.3990099230216947E8
2019-11-15_15:51:00 -4.83618941508386E7 -1.5696732375004517E7 -2.392158017817425E8
2019-11-17_00:46:41 -5.068310815902318E7 -1.6780592563984703E7 -2.3850010736508417E8
2019-11-18_09:42:22 -5.299784638047333E7 -1.7862308598848056E7 -2.3775394164043674E8
2019-11-19_18:38:03 -5.530579983843921E7 -1.894173781834383E7 -2.369773404160113E8
2019-11-21_03:33:43 -5.760665902565334E7 -2.001873722988047E7 -2.3617034274692672E8
2019-11-22_12:29:24 -5.9900113918764256E7 -2.109316351541185E7 -2.3533299096239573E8
2019-11-23_21:25:05 -6.218585399340855E7 -2.216487303760541E7 -2.3446533069318235E8
2019-11-25_06:20:46 -6.4463568239750534E7 -2.3233721846220065E7 -2.3356741089938435E8
2019-11-26_15:16:27 -6.673294517924466E7 -2.429956568504705E7 -2.3263928389830115E8
2019-11-28_00:12:07 -6.899367287877145E7 -2.536225999757824E7 -2.3168100539406607E8
2019-11-29_09:07:48 -7.124543897213908E7 -2.6421659936150864E7 -2.3069263450482577E8
2019-11-30_18:03:29 -7.348793067561632E7 -2.7477620368232705E7 -2.2967423379309428E8
2019-12-02_02:59:10 -7.57208348069314E7 -2.8529995884355098E7 -2.286258692952954E8
2019-12-03_11:54:51 -7.794383780521616E7 -2.9578640806435306E7 -2.2754761055158168E8
2019-12-04_20:50:31 -8.015662575064749E7 -3.06234091959754E7 -2.2643953063634157E8
2019-12-06_05:46:12 -8.235888438565546E7 -3.166415486295247E7 -2.253017061885994E8
2019-12-07_14:41:53 -8.455029913614562E7 -3.270073137472359E7 -2.241342174428906E8
2019-12-08_23:37:34 -8.673055513343596E7 -3.3732992065254144E7 -2.2293714826029742E8
2019-12-10_08:33:15 -8.889933723740327E7 -3.476079004488258E7 -2.2171058615937313E8
2019-12-11_17:28:55 -9.105633005961087E7 -3.578397821009059E7 -2.2045462234749788E8
2019-12-13_02:24:36 -9.320121798734029E7 -3.680240925367714E7 -2.191693517522786E8
2019-12-14_11:20:17 -9.533368520839806E7 -3.7815935675282285E7 -2.1785487305307305E8
2019-12-15_20:15:58 -9.745341573640078E7 -3.882440979213011E7 -2.1651128871284595E8
2019-12-17_05:11:39 -9.956009343707308E7 -3.982768375022353E7 -2.151387050101406E8
2019-12-18_14:07:19 -1.016534020549836E8 -4.0825609535739765E7 -2.1373723207155603E8
2019-12-19_23:03:00 -1.0373302524206273E8 -4.181803898724213E7 -2.1230698390394396E8
2019-12-21_07:58:41 -1.0579864658332026E8 -4.280482380653624E7 -2.1084807842949438E8
2019-12-22_16:54:22 -1.078499496306412E8 -4.3785815573349304E7 -2.0936063751627612E8
2019-12-24_01:50:03 -1.0988661793042912E8 -4.476086575704982E7 -2.0784478701396546E8
2019-12-25_10:45:43 -1.1190833505544895E8 -4.5729825730357744E7 -2.063006567876492E8
2019-12-26_19:41:24 -1.1391478463761327E8 -4.6692546783451766E7 -2.0472838075190583E8
2019-12-28_04:37:05 -1.1590565040084162E8 -4.764888013812743E7 -2.0312809690560856E8
2019-12-29_13:32:46 -1.1788061619570185E8 -4.8598676962750964E7 -2.0149994736624438E8
2019-12-30_22:28:27 -1.1983936603451368E8 -4.954178838743607E7 -1.9984407840453914E8
2020-01-01_07:24:07 -1.2178158412722407E8 -5.047806551958103E7 -1.9816064047910824E8
2020-01-02_16:19:48 -1.2370695491899145E8 -5.140735946017115E7 -1.9644978827043018E8
2020-01-04_01:15:29 -1.256151631276539E8 -5.232952132005795E7 -1.947116807153952E8
2020-01-05_10:11:10 -1.2750589378314708E8 -5.324440223711036E7 -1.9294648104098338E8
2020-01-06_19:06:51 -1.2937883226699926E8 -5.415185339342489E7 -1.9115435679846975E8
2020-01-08_04:02:31 -1.3123366435373284E8 -5.505172603339035E7 -1.893354798968621E8
2020-01-09_12:58:12 -1.330700762525039E8 -5.5943871481882215E7 -1.874900266369472E8
2020-01-10_21:53:53 -1.3488775465069446E8 -5.682814116333174E7 -1.8561817774468505E8
2020-01-12_06:49:34 -1.3668638675810435E8 -5.770438662108289E7 -1.837201184051179E8
2020-01-13_15:45:15 -1.3846566035350016E8 -5.857245953783448E7 -1.8179603829525492E8
2020-01-15_00:40:55 -1.4022526382917514E8 -5.943221175508754E7 -1.7984613162048975E8
2020-01-16_09:36:36 -1.419648862430838E8 -6.028349529623747E7 -1.7787059714428738E8
2020-01-17_18:32:17 -1.43684217366266E8 -6.112616238733275E7 -1.7586963822429466E8
2020-01-19_03:27:58 -1.4538294773439312E8 -6.1960065479821876E7 -1.7384346284525338E8
2020-01-20_12:23:39 -1.4706076870062402E8 -6.278505727387652E7 -1.717922836516611E8
2020-01-21_21:19:19 -1.4871737248907542E8 -6.360099074202169E7 -1.6971631798063886E8
2020-01-23_06:15:00 -1.5035245224980184E8 -6.440771915346546E7 -1.676157878939729E8
2020-01-24_15:10:41 -1.5196570211492303E8 -6.5205096098970495E7 -1.6549092020951918E8
2020-01-26_00:06:22 -1.5355681725571832E8 -6.5992975516191185E7 -1.6334194653204387E8
2020-01-27_09:02:03 -1.5512549394080248E8 -6.677121171552516E7 -1.611691032833155E8
2020-01-28_17:57:43 -1.5667142959542704E8 -6.753965940650053E7 -1.589726317313317E8
2020-01-30_02:53:24 -1.5819432286173847E8 -6.82981737246248E7 -1.5675277801891965E8
2020-01-31_11:49:05 -1.6908896251401705E8 -7.377904285470116E7 -1.389271825440031E8
