#time X Y Z
2018-04-11_19:01:05 -180530.3794932027 -89437.50096093223 341757.97281388467
2018-04-11_20:18:51 -176621.9701146857 -88178.1586551615 343876.09151428763
2018-04-11_21:36:36 -172686.70318170474 -86909.77614167017 345945.9269433682
2018-04-11_22:54:22 -168750.6039298369 -85575.81871528379 347968.67752118566
2018-04-12_00:12:07 -164763.39872448778 -84289.34910115854 349940.8999962681
2018-04-12_01:29:53 -160782.17412210006 -82924.85569884427 351865.8080247672
2018-04-12_02:47:39 -156733.87555398312 -81645.92252860795 353738.18996471434
2018-04-12_04:05:24 -152711.24839814316 -80247.98224679122 355563.9741615719
2018-04-12_05:23:10 -148620.34926874767 -78940.93075488541 357336.1816028685
2018-04-12_06:40:55 -144553.76139073394 -77520.67862629305 359061.183716369
2018-04-12_07:58:41 -140442.6951111144 -76141.26387345327 360733.5100506707
2018-04-12_09:16:27 -136288.4080020095 -74801.29275636812 362352.71669472597
2018-04-12_10:34:12 -132136.59887509822 -73400.7906854516 363922.1158905154
2018-04-12_11:51:58 -127974.635078368 -71969.21003392104 365440.4224405601
2018-04-12_13:09:43 -123799.8279251091 -70513.94440812364 366907.1072437364
2018-04-12_14:27:29 -119579.03416799316 -69110.02791006102 368318.81949633616
2018-04-12_15:45:15 -115352.31217999962 -67670.00553395593 369678.7801280685
2018-04-12_17:03:00 -111123.88761521062 -66185.94006010503 370987.1452091648
2018-04-12_18:20:46 -106863.32877437239 -64726.932128581015 372240.6620614764
2018-04-12_19:38:31 -102571.3381389438 -63292.97439694529 373438.94467668474
2018-04-12_20:56:17 -98284.74573982136 -61803.67263275164 374585.40117984836
2018-04-12_22:14:03 -93996.87086432612 -60275.349265610705 375679.14519412303
2018-04-12_23:31:48 -89661.85077427758 -58811.70964187521 376714.91918641503
2018-04-13_00:49:34 -85346.70902455703 -57264.96070376625 377699.6856649665
2018-04-13_02:07:19 -81001.9881971477 -55746.91231067644 378627.7012074468
2018-04-13_03:25:05 -76625.95552532817 -54263.117112798376 379498.3257280388
2018-04-13_04:42:51 -72276.26987647466 -52686.30034366125 380318.0322417098
2018-04-13_06:00:36 -67882.94582014366 -51174.54667173211 381078.2327901362
2018-04-13_07:18:22 -63484.25807928885 -49643.895009213426 381783.17234056443
2018-04-13_08:36:07 -59106.10023545019 -48037.812002987856 382435.90747636434
2018-04-13_09:53:53 -54695.660452861775 -46476.39818597687 383029.5097748743
2018-04-13_11:11:39 -50268.75399004232 -44925.912169221614 383565.62522133836
2018-04-13_12:29:24 -45842.42684156949 -43349.67594380311 384046.22316685726
2018-04-13_13:47:10 -41420.14302688819 -41741.47124668109 384471.57512399484
2018-04-13_15:04:55 -36983.76765693268 -40143.8765593604 384838.9648241239
2018-04-13_16:22:41 -32537.307977595196 -38549.60104816136 385148.6521864846
2018-04-13_17:40:27 -28084.737994509247 -36951.39473678379 385400.931542666
2018-04-13_18:58:12 -23630.27493593041 -35341.41629288117 385596.1726328779
2018-04-13_20:15:58 -19171.00278708537 -33728.01435969134 385733.72115609114
2018-04-13_21:33:43 -14704.410968013624 -32118.680124104027 385812.95806015027
2018-04-13_22:51:29 -10240.645358029838 -30492.050999041137 385835.1922374433
2018-04-14_00:09:15 -5769.799801438915 -28872.51352069366 385798.69321921887
2018-04-14_01:27:00 -1294.409659809403 -27256.11313424888 385703.6145088262
2018-04-14_02:44:46 3164.515101556006 -25596.401492583176 385553.109249264
2018-04-14_04:02:31 7642.619465563756 -23977.062369911837 385341.2767345783
2018-04-14_05:20:17 12107.806124649662 -22326.100572727308 385073.10272752016
2018-04-14_06:38:03 16558.758600326684 -20642.11927377858 384748.6986313509
2018-04-14_07:55:48 21011.714967343105 -18964.42373170121 384365.21259431215
2018-04-14_09:13:34 25473.510350127337 -17310.82600898157 383921.27838891424
2018-04-14_10:31:19 29933.96745478623 -15659.668345295451 383418.42310365377
2018-04-14_11:49:05 34387.040786280006 -13998.743761290996 382857.5361334163
2018-04-14_13:06:51 38832.5865832534 -12329.550705505715 382238.5123354456
2018-04-14_14:24:36 43277.62652481215 -10670.431560352712 381559.9674321892
2018-04-14_15:42:22 47709.83702756331 -8994.373883641343 380823.96826980246
2018-04-14_17:00:07 52138.40972354121 -7324.875589493868 380028.7448731425
2018-04-14_18:17:53 56573.88486256267 -5688.881908445859 379172.214722852
2018-04-14_19:35:39 60966.45350516093 -3970.381530627089 378263.47147671436
2018-04-14_20:53:24 65367.58465747642 -2293.15948923129 377292.9143932473
2018-04-14_22:11:10 69785.09305027891 -678.1817497878601 376258.8807123689
2018-04-14_23:28:55 74142.19685663632 1055.872663190238 375175.83629475016
2018-04-15_00:46:41 78535.98802826848 2674.934865592209 374025.2333043279
2018-04-15_02:04:27 82880.74105617656 4382.460036951845 372823.4279330104
2018-04-15_03:22:12 87239.76567413598 6024.326665747664 371558.14442281955
2018-04-15_04:39:58 91565.92334792345 7712.161183878383 370238.5025445847
2018-04-15_05:57:43 95888.13487091973 9374.101417849899 368858.8083515308
2018-04-15_07:15:29 100193.76655258912 11038.70782606207 367421.51170497126
2018-04-15_08:33:15 104477.1414224253 12717.885143879697 365927.73685672134
2018-04-15_09:51:00 108732.41625331195 14424.097181175139 364378.66947700165
2018-04-15_11:08:46 113007.36120542441 16038.032213211656 362764.67089649953
2018-04-15_12:26:31 117219.72840205577 17759.8506577548 361102.3742286821
2018-04-15_13:44:17 121438.76646237484 19417.063867273595 359377.771520702
2018-04-15_15:02:03 125641.0142649907 21065.325363852433 357595.63721948356
2018-04-15_16:19:48 129820.03749769823 22718.56880941531 355757.328137575
2018-04-15_17:37:34 133978.79180253853 24367.43195489268 353862.2904927234
2018-04-15_18:55:19 138117.03792170613 26010.452167086296 351910.63233699946
2018-04-15_20:13:05 142224.5801527489 27671.21885454536 349904.5375586039
2018-04-15_21:30:51 146324.14286304128 29290.492244492994 347839.37377311726
2018-04-15_22:48:36 150406.03285376122 30890.401729412908 345717.23041463783
2018-04-16_00:06:22 154449.31540633432 32521.970504753317 343542.57791792246
2018-04-16_01:24:07 158449.19438669263 34195.732204591055 341316.54116518353
2018-04-16_02:41:53 162466.7110476869 35753.85375980807 339026.49349796155
2018-04-16_03:59:39 166422.8825935227 37396.00674699733 336689.07265389006
2018-04-16_05:17:24 170378.66041885116 38963.967409201454 334291.68176362483
2018-04-16_06:35:10 174267.94647365584 40625.87340650846 331848.2997369102
2018-04-16_07:52:55 178150.94964104868 42224.48886691723 329346.50575387076
2018-04-16_09:10:41 182008.33844336678 43807.49653527766 326790.5248405863
2018-04-16_10:28:27 185834.3271774078 45387.85458996269 324181.75516680983
2018-04-16_11:46:12 189632.42905825723 46954.351326345786 321519.6707033099
2018-04-16_13:03:58 193410.06117076808 48485.38297017798 318802.95626299334
2018-04-16_14:21:43 197142.69392938205 50043.294840312985 316036.9208311922
2018-04-16_15:39:29 200849.23027212665 51576.39315757894 313217.89219132724
2018-04-16_16:57:15 204519.39511976144 53109.742976263224 310348.2423961634
2018-04-16_18:15:00 208127.46497770995 54709.84828350511 307433.47011280624
2018-04-16_19:32:46 211727.87806404615 56230.07858214369 304462.7269816453
2018-04-16_20:50:31 215307.78461335792 57702.16469207558 301438.97493951285
2018-04-16_22:08:17 218820.5481051505 59248.979801924484 298371.9120322221
2018-04-16_23:26:03 222315.22979854367 60737.14909033287 295251.96628592146
2018-04-17_00:43:48 225768.0127043177 62228.57833304345 292084.2416398036
2018-04-17_02:01:34 229203.8490877224 63653.81216420431 288864.1582241404
2018-04-17_03:19:19 232584.03877685821 65115.53905138272 285599.6958923629
2018-04-17_04:37:05 235906.305169102 66618.40674828894 282291.5751900181
2018-04-17_05:54:51 239230.60807722493 67997.10419606771 278928.59785388265
2018-04-17_07:12:36 242487.79526015325 69438.19553699897 275524.4804033208
2018-04-17_08:30:22 245698.45574695355 70883.8092629452 272075.6083354644
2018-04-17_09:48:07 248880.65245637915 72282.43027010676 268579.00316027977
2018-04-17_11:05:53 252031.2521182008 73640.54562529322 265035.7394587459
2018-04-17_12:23:39 255100.74036005646 75093.08699862123 261455.30672045422
2018-04-17_13:41:24 258158.23885800896 76447.25541189974 257825.5098965939
2018-04-17_14:59:10 261160.6167580517 77820.49276976114 254154.64406543018
2018-04-17_16:16:55 264150.5697904259 79092.25181727562 250435.65501766792
2018-04-17_17:34:41 267067.99348147603 80427.96461559142 246679.59686975274
2018-04-17_18:52:27 269930.69009048154 81776.53889968268 242883.74274842066
2018-04-17_20:10:12 272772.16699308465 83042.42473115739 239042.93478152298
2018-04-17_21:27:58 275536.4842751252 84380.61012072147 235167.07248581943
2018-04-17_22:45:43 278288.81384365953 85606.45619730538 231245.91821280512
2018-04-18_00:03:29 280957.2337506892 86920.48202169698 227291.70829825354
2018-04-18_01:21:15 283613.5440231413 88118.79836844851 223293.51298734854
2018-04-18_02:39:00 286181.8900748492 89413.77354080336 219263.78613479406
2018-04-18_03:56:46 288729.41698510386 90614.13066097915 215192.71197751758
2018-04-18_05:14:31 291234.2527305837 91779.93686693993 211084.3361077001
2018-04-18_06:32:17 293678.09304112365 92961.52105852417 206941.94486213638
2018-04-18_07:50:03 296056.04565566784 94171.36151661426 202766.72910242516
2018-04-18_09:07:48 298394.8139279729 95332.07273278476 198555.50644678556
2018-04-18_10:25:34 300700.1186548887 96425.74768589325 194308.25996391426
2018-04-18_11:43:19 302924.1630706766 97587.06443327334 190032.02670250816
2018-04-18_13:01:05 305115.4939797288 98676.25238770896 185721.0114036654
2018-04-18_14:18:51 307259.74305034184 99732.79375163603 181377.844415639
2018-04-18_15:36:36 309335.4021008851 100816.74803307974 177005.8340589154
2018-04-18_16:54:22 311377.75440496026 101825.9404118392 172601.39262819593
2018-04-18_18:12:07 313353.4650352199 102854.33826526991 168169.18756989876
2018-04-18_19:29:53 315251.26840406633 103932.93647933737 163711.01691007454
2018-04-18_20:47:39 317114.47346396843 104936.54365694843 159222.75291084743
2018-04-18_22:05:24 318953.3054377182 105834.61678993689 154704.28105259503
2018-04-18_23:23:10 320702.0267916904 106814.15943759117 150163.14600099146
2018-04-19_00:40:55 322405.62788142514 107745.19759723733 145595.4270675688
2018-04-19_01:58:41 324040.6193671993 108693.85683687041 141004.13332252472
2018-04-19_03:16:27 325630.4868152421 109591.79719078173 136387.81239319203
2018-04-19_04:34:12 327164.64760280674 110468.25797787755 131748.23679989527
2018-04-19_05:51:58 328637.33483609156 111338.70593619991 127086.64855080754
2018-04-19_07:09:43 330048.01354841655 112203.65348860924 122403.8129010461
2018-04-19_08:27:29 331420.32275264966 112994.60635162075 117698.71724395973
2018-04-19_09:45:15 332705.13786447496 113850.93952887223 112975.7967193486
2018-04-19_11:03:00 341258.8699336319 117007.37282579667 91776.04390063985
